function,scale,data,algorithm,iteration,dist_y_mean,dist_y_std,dist_x_mean,dist_x_std
Sphere,raw,clean,tpe_w_smooth,62,0.3248044824413774,0.5218281877606179,0.41903480487369654,0.38628268760823414
Sphere,raw,clean,tpe_w_smooth,63,0.31822484511184,0.5130685149518693,0.4137143540889954,0.38349091036498556
Sphere,raw,clean,tpe_w_smooth,64,0.30948102797074173,0.5060852710859692,0.40701912202206836,0.37923140993214993
Sphere,raw,clean,tpe_w_smooth,65,0.29597783303415176,0.4816055829910491,0.39852664576897795,0.37034355083662435
Sphere,raw,clean,tpe_w_smooth,66,0.29248795180865733,0.48133344845259374,0.3945967230731329,0.3698396651910157
Sphere,raw,clean,tpe_w_smooth,67,0.28795046822275977,0.4806971068856313,0.389815948222439,0.36877363617021275
Sphere,raw,clean,tpe_w_smooth,68,0.2797115526230847,0.4582963522923229,0.3858306517403858,0.3617267764496759
Sphere,raw,clean,tpe_w_smooth,69,0.27735632317392356,0.4587733219694409,0.38148051688164875,0.3630825504119327
Sphere,raw,clean,tpe_w_smooth,70,0.2738734512607035,0.4562750671040627,0.3768465929553404,0.3631254557844375
Sphere,raw,clean,tpe_w_smooth,71,0.2675088204998986,0.4530800347410115,0.3711698393480362,0.3601968501503749
Sphere,raw,clean,tpe_w_smooth,72,0.2627177447823298,0.44789221341941665,0.3673840374695483,0.35741672288087384
Sphere,raw,clean,tpe_w_smooth,73,0.257945999082069,0.44115075796724246,0.36416197860764876,0.3540226721816434
Sphere,raw,clean,tpe_w_smooth,74,0.2544737247969533,0.4391788113191092,0.3603285288000875,0.3530397656493073
Sphere,raw,clean,tpe_w_smooth,75,0.24915829756502433,0.42739698986711716,0.35547041872382434,0.350426995217739
Sphere,raw,clean,tpe_w_smooth,76,0.24514132430548488,0.42389835068930765,0.3521902835923524,0.34799903512599467
Sphere,raw,clean,tpe_w_smooth,77,0.24211776046809064,0.41863697122307164,0.3499878780307161,0.3458702729343
Sphere,raw,clean,tpe_w_smooth,78,0.23814518247182218,0.41512053256772774,0.34654493647770024,0.34358665497002183
Sphere,raw,clean,tpe_w_smooth,79,0.23644625093029287,0.41416597228695723,0.34425458306109424,0.34341670456127354
Sphere,raw,clean,tpe_w_smooth,80,0.23414025943117733,0.4147370412296181,0.3402104515073009,0.34408880847301004
Sphere,raw,clean,tpe_w_smooth,81,0.226201010415018,0.39889215683849577,0.33410417035896034,0.3384899020115206
Sphere,raw,clean,tpe_w_smooth,82,0.22175910061099682,0.39552026924654066,0.32945911820696094,0.3364755415201654
Sphere,raw,clean,tpe_w_smooth,83,0.2160575840703017,0.3814354161196464,0.3253395541303019,0.33198156362755754
Sphere,raw,clean,tpe_w_smooth,84,0.21432292233372313,0.3809077378124806,0.323101709684999,0.3315542301530079
Sphere,raw,clean,tpe_w_smooth,85,0.20878688029654494,0.3693178266206735,0.3199785674974236,0.3261910431615829
Sphere,raw,clean,tpe_w_smooth,86,0.20653657823964944,0.3673815166992303,0.31696953737660505,0.32567912216614436
Sphere,raw,clean,tpe_w_smooth,87,0.20449463494666614,0.36491660678811205,0.3154419937324642,0.324023121916869
Sphere,raw,clean,tpe_w_smooth,88,0.20111603101517173,0.36388839614924884,0.3107653198787552,0.323327924831473
Sphere,raw,clean,tpe_w_smooth,89,0.19929102302437499,0.36423076124254467,0.30739267251637176,0.32372946715987655
Sphere,raw,clean,tpe_w_smooth,90,0.19736776465009945,0.36167171959617145,0.3053744729209617,0.32266731464210047
Sphere,raw,clean,tpe_w_smooth,91,0.1919030638229404,0.35247176357637827,0.30085150740749717,0.31842021655915165
Sphere,raw,clean,tpe_w_smooth,92,0.18863134169493173,0.34814314622678094,0.29762721317874175,0.31630583881804575
Sphere,raw,clean,tpe_w_smooth,93,0.18780176910501148,0.3482617451085475,0.2963034416181945,0.3162373153032777
Sphere,raw,clean,tpe_w_smooth,94,0.18463477480764998,0.3404813187036194,0.29353163505635405,0.3138055991036383
Sphere,raw,clean,tpe_w_smooth,95,0.18301402196461342,0.3379092340738363,0.2922389317822327,0.3124266773426895
Sphere,raw,clean,tpe_w_smooth,96,0.18121068589846284,0.33442248231522487,0.2904235172201606,0.31123121074843046
Sphere,raw,clean,tpe_w_smooth,97,0.17898599664600276,0.33098873863427736,0.2890589591612284,0.30891894531515884
Sphere,raw,clean,tpe_w_smooth,98,0.17881733094651636,0.33106679870923444,0.2884914972383156,0.3091763040203943
Sphere,raw,clean,tpe_w_smooth,99,0.1772695168977675,0.3305608485397373,0.28630257933475917,0.3087075476304903
Sphere,raw,clean,tpe_w_smooth,100,0.17651135907980314,0.3299327685186987,0.2853556655907171,0.30835613046456845
Sphere,raw,clean,tpe_w_smooth_inv,1,14.58303947577094,10.459770534031772,3.515133022400945,1.4922732023987226
Sphere,raw,clean,tpe_w_smooth_inv,2,9.702643852155333,6.950675488312924,2.8811186714938897,1.1839759511597447
Sphere,raw,clean,tpe_w_smooth_inv,3,7.314559066863543,5.027775293385117,2.523099351024614,0.9739243973341638
Sphere,raw,clean,tpe_w_smooth_inv,4,6.313537656710989,4.766706695505805,2.3196493377892353,0.9657973940764959
Sphere,raw,clean,tpe_w_smooth_inv,5,5.202883476444895,3.868291411849613,2.096174172669908,0.8994094252766767
Sphere,raw,clean,tpe_w_smooth_inv,6,4.618158214172945,3.619062114083397,1.9684325110002578,0.8622248336774837
Sphere,raw,clean,tpe_w_smooth_inv,7,4.109871485840564,3.2164832349189103,1.866947837173824,0.7901754609658194
Sphere,raw,clean,tpe_w_smooth_inv,8,3.477200923248721,2.8263031051906315,1.7085220833129098,0.7470965225998818
Sphere,raw,clean,tpe_w_smooth_inv,9,3.3483008654572433,2.80093201176857,1.6696989201194492,0.7486029532463706
Sphere,raw,clean,tpe_w_smooth_inv,10,3.1729264212621033,2.5744649295442583,1.6333394807582036,0.7107239702293888
Sphere,raw,clean,tpe_w_smooth_inv,11,2.4352524576448182,1.9290049613297633,1.4414991728822892,0.5977730273477504
Sphere,raw,clean,tpe_w_smooth_inv,12,2.035329901429054,1.9757855210124746,1.2846916923655474,0.6204008035101183
Sphere,raw,clean,tpe_w_smooth_inv,13,1.6445802785567332,1.7433276520973,1.1339205840534965,0.5990028277199622
Sphere,raw,clean,tpe_w_smooth_inv,14,1.4543922549804007,1.668657839639839,1.0424478944860802,0.606378299629809
Sphere,raw,clean,tpe_w_smooth_inv,15,1.299351318195761,1.3469347052105054,0.9823785024253318,0.5781728082228733
Sphere,raw,clean,tpe_w_smooth_inv,16,1.1311096149760602,1.1499671569883232,0.9037107037013312,0.5607286143864116
Sphere,raw,clean,tpe_w_smooth_inv,17,1.1006290161087724,1.1382384513481372,0.885747780727291,0.5622098229713275
Sphere,raw,clean,tpe_w_smooth_inv,18,1.0760171704674732,1.1248442984218057,0.8712368840309997,0.5629950820135355
Sphere,raw,clean,tpe_w_smooth_inv,19,1.038563538645086,1.0994796837674012,0.8539818852827444,0.5561281131663955
Sphere,raw,clean,tpe_w_smooth_inv,20,0.9846930800713861,1.0786132464643299,0.822202497836694,0.555586296287523
Sphere,raw,clean,tpe_w_smooth_inv,21,0.9137043960522492,1.069561474527572,0.7803290150788077,0.5520788207116689
Sphere,raw,clean,tpe_w_smooth_inv,22,0.8895728214100965,1.061520602535288,0.7643545359348003,0.552571230526882
Sphere,raw,clean,tpe_w_smooth_inv,23,0.8489053740739512,1.0331731122234693,0.7397327596599425,0.5492729907430701
Sphere,raw,clean,tpe_w_smooth_inv,24,0.8147726201482258,1.030952611423214,0.7131647732964664,0.5533250638433304
Sphere,raw,clean,tpe_w_smooth_inv,25,0.7899003357981919,1.0161118422288258,0.6977528722852039,0.5504918391910457
Sphere,raw,clean,tpe_w_smooth_inv,26,0.7220907221281752,0.9103898453721185,0.6689930150844151,0.5239647582580709
Sphere,raw,clean,tpe_w_smooth_inv,27,0.7023979117154525,0.8849314360430867,0.6556743705896344,0.5220048193909126
Sphere,raw,clean,tpe_w_smooth_inv,28,0.6832425302169702,0.8685117347775536,0.640425635402768,0.5225873474701918
Sphere,raw,clean,tpe_w_smooth_inv,29,0.6335202631705069,0.8343902290722494,0.6117050475261461,0.509251605791815
Sphere,raw,clean,tpe_w_smooth_inv,30,0.6198314572813911,0.814416041499136,0.6021737245709324,0.5071668982867099
Sphere,raw,clean,tpe_w_smooth_inv,31,0.584975914798762,0.7916134724869889,0.5770116107952354,0.5020293973526349
Sphere,raw,clean,tpe_w_smooth_inv,32,0.559846625994746,0.771125851031078,0.5597436166409401,0.4965216104304688
Sphere,raw,clean,tpe_w_smooth_inv,33,0.5497846866001624,0.7657867414141286,0.5511919134007313,0.4959558056942202
Sphere,raw,clean,tpe_w_smooth_inv,34,0.5298064543894518,0.7338757552452121,0.5407589887027321,0.48722291666818207
Sphere,raw,clean,tpe_w_smooth_inv,35,0.5083401600014369,0.7201985074476239,0.5245199593980856,0.48292750200673773
Sphere,raw,clean,tpe_w_smooth_inv,36,0.4851166065122348,0.69700151576518,0.5097671112500197,0.4746094171000454
Sphere,raw,clean,tpe_w_smooth_inv,37,0.4680059505359413,0.6761817009877126,0.49973907206269125,0.4671903363618105
Sphere,raw,clean,tpe_w_smooth_inv,38,0.4641580657629332,0.6763385387443386,0.49620497756826587,0.46683903649910224
Sphere,raw,clean,tpe_w_smooth_inv,39,0.4495529338192764,0.662115217996383,0.4849349265955458,0.463023812332637
Sphere,raw,clean,tpe_w_smooth_inv,40,0.4305053068751568,0.6435717496813782,0.47101834048872776,0.45677897258783895
Sphere,raw,clean,tpe_w_smooth_inv,41,0.4169898141323114,0.6369996568811022,0.46036103150264585,0.45283278901392643
Sphere,raw,clean,tpe_w_smooth_inv,42,0.4099479230956778,0.630001899343223,0.4545982167594707,0.4508751317324866
Sphere,raw,clean,tpe_w_smooth_inv,43,0.40094655702552645,0.6217075419940071,0.44718969255776053,0.4482944745316653
Sphere,raw,clean,tpe_w_smooth_inv,44,0.38768434984836264,0.5940585984946215,0.439409887060952,0.4411386414739068
Sphere,raw,clean,tpe_w_smooth_inv,45,0.37662826480285966,0.5887577198661929,0.4290200471795543,0.4388280573538032
Sphere,raw,clean,tpe_w_smooth_inv,46,0.36466151316901135,0.5673717700335066,0.421898491036943,0.4320453407106272
Sphere,raw,clean,tpe_w_smooth_inv,47,0.3509693046419905,0.5555863446283578,0.4125207794507933,0.4252010244146885
Sphere,raw,clean,tpe_w_smooth_inv,48,0.3314078941912427,0.5145951617539495,0.4016014365111386,0.4124611259057422
Sphere,raw,clean,tpe_w_smooth_inv,49,0.32393083223967706,0.5073537318615045,0.39635268204211166,0.40845487348996323
Sphere,raw,clean,tpe_w_smooth_inv,50,0.3110602703431902,0.4899387973005386,0.3878237499552589,0.40081543048369667
Sphere,raw,clean,tpe_w_smooth_inv,51,0.3050200222127699,0.4858995489490628,0.38244507815317413,0.39844169511884975
Sphere,raw,clean,tpe_w_smooth_inv,52,0.2952526484964799,0.4656927786996779,0.3754174727512725,0.39282867722396175
Sphere,raw,clean,tpe_w_smooth_inv,53,0.2877666933370671,0.455524145611669,0.37024824865831724,0.3881789892594859
Sphere,raw,clean,tpe_w_smooth_inv,54,0.2803156689476987,0.4507898966420547,0.36318008951253977,0.38524783131039475
Sphere,raw,clean,tpe_w_smooth_inv,55,0.2651150543597189,0.42402557581328304,0.3537472881817741,0.3741362191284877
Sphere,raw,clean,tpe_w_smooth_inv,56,0.25505863773641385,0.41475605273995925,0.34491725142723084,0.3689047673916647
Sphere,raw,clean,tpe_w_smooth_inv,57,0.24995741630095336,0.40544802223729387,0.3411562327607052,0.36547207984944197
Sphere,raw,clean,tpe_w_smooth_inv,58,0.24546655386878108,0.40009704640284444,0.33765230328055224,0.36257064960931273
Sphere,raw,clean,tpe_w_smooth_inv,59,0.2432383690804676,0.3992083475921238,0.3340593392914557,0.36282602843873213
Sphere,raw,clean,tpe_w_smooth_inv,60,0.2343864358565864,0.38762786752051176,0.3262017813589387,0.3577412943662524
Sphere,raw,clean,tpe_w_smooth_inv,61,0.22614458646198088,0.37730874954753835,0.32008584735181467,0.351695374986723
Sphere,raw,clean,tpe_w_smooth_inv,62,0.22103728313080795,0.369947644651819,0.31563414520469296,0.34844277795889356
Sphere,raw,clean,tpe_w_smooth_inv,63,0.2131593864866895,0.35357432788969184,0.3099281963394676,0.34220447045655894
Sphere,raw,clean,tpe_w_smooth_inv,64,0.21158535996564246,0.3522867134752831,0.30814580387406393,0.3415135773588649
Sphere,raw,clean,tpe_w_smooth_inv,65,0.20378726409585363,0.3436689611243571,0.30065425347005137,0.33674067762333043
Sphere,raw,clean,tpe_w_smooth_inv,66,0.19845910486901464,0.3391469653586035,0.29585932260801406,0.3330561005220317
Sphere,raw,clean,tpe_w_smooth_inv,67,0.19657608054850134,0.3376096929994853,0.2932527996567766,0.3325340223826184
Sphere,raw,clean,tpe_w_smooth_inv,68,0.19309464631478002,0.3317979581268928,0.2901705260015231,0.32999350320086523
Sphere,raw,clean,tpe_w_smooth_inv,69,0.1837486803586609,0.3115879433617441,0.2841512171652371,0.32094667180417236
Sphere,raw,clean,tpe_w_smooth_inv,70,0.17613064001579584,0.2943842624847351,0.27926971416237295,0.31327155435414544
Sphere,raw,clean,tpe_w_smooth_inv,71,0.16973389765955985,0.2887919234011094,0.27243541777103436,0.30905151804105707
Sphere,raw,clean,tpe_w_smooth_inv,72,0.16594180120867907,0.28363046292471245,0.26832573195476056,0.30650139115446284
Sphere,raw,clean,tpe_w_smooth_inv,73,0.1642720738230423,0.2829715717986038,0.2660536948941786,0.3057572652549692
Sphere,raw,clean,tpe_w_smooth_inv,74,0.1614993999504394,0.2791988689265245,0.26320349030407275,0.3036829311011623
Sphere,raw,clean,tpe_w_smooth_inv,75,0.15467436111278643,0.2661233931543284,0.25663763779574206,0.29801255674787924
Sphere,raw,clean,tpe_w_smooth_inv,76,0.15392803973417823,0.26621129410293204,0.25494005889070265,0.2982173806252468
Sphere,raw,clean,tpe_w_smooth_inv,77,0.1513898019017523,0.26111351051980625,0.2529643522095282,0.29563294541198565
Sphere,raw,clean,tpe_w_smooth_inv,78,0.14857118022857738,0.25731219954523393,0.25009714936914323,0.2932960894829759
Sphere,raw,clean,tpe_w_smooth_inv,79,0.14218192948509747,0.24629469472570786,0.24507368364584028,0.2865673028615723
Sphere,raw,clean,tpe_w_smooth_inv,80,0.14181265557467532,0.24581990324392303,0.2445535918894985,0.2863672402154617
Sphere,raw,clean,tpe_w_smooth_inv,81,0.14068320208253876,0.24510273939249946,0.2417137747423688,0.28680595039561885
Sphere,raw,clean,tpe_w_smooth_inv,82,0.1401854295350851,0.24510362333649313,0.24018732969040596,0.28722025727876044
Sphere,raw,clean,tpe_w_smooth_inv,83,0.1365032408662649,0.23686536149368662,0.23747753664061436,0.28303296708576303
Sphere,raw,clean,tpe_w_smooth_inv,84,0.1294476762938145,0.23072309259658075,0.22991400783883165,0.2767439706539244
Sphere,raw,clean,tpe_w_smooth_inv,85,0.12802195706333375,0.22956559793427303,0.22822533722055988,0.2755633366649044
Sphere,raw,clean,tpe_w_smooth_inv,86,0.12630406046277576,0.22658550371786504,0.22639328957004562,0.2739528041477751
Sphere,raw,clean,tpe_w_smooth_inv,87,0.12330300974665938,0.22251199413229047,0.22395784442496283,0.2704549753049175
Sphere,raw,clean,tpe_w_smooth_inv,88,0.11933099481882208,0.209922063463234,0.22146577858101943,0.2651111158294291
Sphere,raw,clean,tpe_w_smooth_inv,89,0.11834873385075959,0.2092593945833201,0.2196726150140046,0.2647502144733192
Sphere,raw,clean,tpe_w_smooth_inv,90,0.11646134699423845,0.20805606702815702,0.2167235895365641,0.26361379465541124
Sphere,raw,clean,tpe_w_smooth_inv,91,0.11021218706767487,0.19863111310293577,0.21029267534539586,0.2568835879610662
Sphere,raw,clean,tpe_w_smooth_inv,92,0.10802239267902591,0.1930731965659056,0.20825889855870716,0.2542648694769689
Sphere,raw,clean,tpe_w_smooth_inv,93,0.10788604392741462,0.19308462433522916,0.2076262352643674,0.2545140278203938
Sphere,raw,clean,tpe_w_smooth_inv,94,0.10648078819179853,0.1920276765675516,0.20557037257991273,0.2534198297473077
Sphere,raw,clean,tpe_w_smooth_inv,95,0.10313977815965619,0.18658808226056678,0.2024461563135387,0.24930971090900264
Sphere,raw,clean,tpe_w_smooth_inv,96,0.10061106719646587,0.18106351460092282,0.19950808615164287,0.2465919519298522
Sphere,raw,clean,tpe_w_smooth_inv,97,0.09968797034472766,0.18099704682675175,0.1981160384500159,0.245841423795095
Sphere,raw,clean,tpe_w_smooth_inv,98,0.09831695430676328,0.17889618408409208,0.19661875339844412,0.24424991324216497
Sphere,raw,clean,tpe_w_smooth_inv,99,0.09593201521089163,0.17565600360258668,0.19388475433999885,0.24153823143637101
Sphere,raw,clean,tpe_w_smooth_inv,100,0.09303700231306573,0.1731124715405155,0.19001668644856046,0.23860146936717552
Sphere,raw,clean,tpe_w_sign,1,14.58303947577094,10.459770534031772,3.515133022400945,1.4922732023987226
Sphere,raw,clean,tpe_w_sign,2,9.702643852155333,6.950675488312924,2.8811186714938897,1.1839759511597447
Sphere,raw,clean,tpe_w_sign,3,7.314559066863543,5.027775293385117,2.523099351024614,0.9739243973341638
Sphere,raw,clean,tpe_w_sign,4,6.313537656710989,4.766706695505805,2.3196493377892353,0.9657973940764959
Sphere,raw,clean,tpe_w_sign,5,5.202883476444895,3.868291411849613,2.096174172669908,0.8994094252766767
Sphere,raw,clean,tpe_w_sign,6,4.618158214172945,3.619062114083397,1.9684325110002578,0.8622248336774837
Sphere,raw,clean,tpe_w_sign,7,4.109871485840564,3.2164832349189103,1.866947837173824,0.7901754609658194
Sphere,raw,clean,tpe_w_sign,8,3.477200923248721,2.8263031051906315,1.7085220833129098,0.7470965225998818
Sphere,raw,clean,tpe_w_sign,9,3.3483008654572433,2.80093201176857,1.6696989201194492,0.7486029532463706
Sphere,raw,clean,tpe_w_sign,10,3.1729264212621033,2.5744649295442583,1.6333394807582036,0.7107239702293888
Sphere,raw,clean,tpe_w_sign,11,2.8411169626904593,2.4330741767330637,1.5391481284309747,0.687124443924015
Sphere,raw,clean,tpe_w_sign,12,2.1882625432289733,2.1423217617996237,1.33366727940951,0.6399954148753014
Sphere,raw,clean,tpe_w_sign,13,1.9154510766922468,1.941895551541199,1.2273584272642286,0.6395642014025852
Sphere,raw,clean,tpe_w_sign,14,1.7549384565741333,1.9085321509246647,1.1554560102670175,0.6479659442532135
Sphere,raw,clean,tpe_w_sign,15,1.461354097887115,1.4445196919854948,1.0696892954038584,0.563133118530168
Sphere,raw,clean,tpe_w_sign,16,1.3067341962738366,1.239107732947552,1.0042183663579491,0.5461498594188304
Sphere,raw,clean,tpe_w_sign,17,1.2107627022100207,1.1519123392186108,0.9658703184560306,0.5271216464305621
Sphere,raw,clean,tpe_w_sign,18,1.160408517695029,1.1501486625852007,0.9380069660426803,0.5296710765658574
Sphere,raw,clean,tpe_w_sign,19,1.1277294455049087,1.1213128268513972,0.9237753962415907,0.5238019308895301
Sphere,raw,clean,tpe_w_sign,20,1.062310840701565,1.0608750657335007,0.8922387326990979,0.515965972301539
Sphere,raw,clean,tpe_w_sign,21,0.9934604011367577,1.0593603598042993,0.8490071193107375,0.5221564061624075
Sphere,raw,clean,tpe_w_sign,22,0.9765483146614399,1.0616749033958992,0.8356069206187955,0.5275503661977822
