function,scale,data,algorithm,seed,final_dist_y,final_dist_x,steps
Sphere,raw,clean,tpe,48,8.662067609963406e-05,0.009307022945047146,39.0
Sphere,raw,clean,tpe,49,0.0006967828175090186,0.02639664405770208,80.0
Sphere,raw,clean,tpe_gradw,0,0.20281702624257142,0.4503521136206329,
Sphere,raw,clean,tpe_gradw,1,0.045036900336999884,0.21221899146165002,
Sphere,raw,clean,tpe_gradw,2,5.9517899836665866e-05,0.007714784497098144,39.0
Sphere,raw,clean,tpe_gradw,3,1.3359748640975437e-05,0.0036550989919529454,45.0
Sphere,raw,clean,tpe_gradw,4,0.027152065790569883,0.16477883902543397,
Sphere,raw,clean,tpe_gradw,5,4.417562052082397e-05,0.006646474292497036,47.0
Sphere,raw,clean,tpe_gradw,6,7.134938884783406e-06,0.00267113063791036,22.0
Sphere,raw,clean,tpe_gradw,7,0.002200518158586203,0.04690968086212272,
Sphere,raw,clean,tpe_gradw,8,0.030237009113137224,0.17388792112489362,
Sphere,raw,clean,tpe_gradw,9,0.001684019057623459,0.04103680125964326,
Sphere,raw,clean,tpe_gradw,10,0.004034756669823505,0.06351973449112885,
Sphere,raw,clean,tpe_gradw,11,2.598011480812666e-05,0.00509706923713291,13.0
Sphere,raw,clean,tpe_gradw,12,0.019932648238234842,0.1411830309854369,
Sphere,raw,clean,tpe_gradw,13,0.16508071562173995,0.40630126214637824,
Sphere,raw,clean,tpe_gradw,14,0.0020768035317405434,0.04557195992867263,
Sphere,raw,clean,tpe_gradw,15,0.45096248733062777,0.6715374057568407,
Sphere,raw,clean,tpe_gradw,16,1.978737391375293e-05,0.0044483001150723775,30.0
Sphere,raw,clean,tpe_gradw,17,0.0002356337394256571,0.015350366100704475,47.0
Sphere,raw,clean,tpe_gradw,18,0.0001330853844364062,0.011536263885522306,30.0
Sphere,raw,clean,tpe_gradw,19,0.005984170664263603,0.0773574215202627,
Sphere,raw,clean,tpe_gradw,20,0.018410802665830117,0.13568641297429201,
Sphere,raw,clean,tpe_gradw,21,0.0012022874609413769,0.034674017086881885,
Sphere,raw,clean,tpe_gradw,22,0.02740551737289758,0.16554611856790113,
Sphere,raw,clean,tpe_gradw,23,0.018570481859996543,0.13627355524824522,
Sphere,raw,clean,tpe_gradw,24,0.0009801462346470452,0.03130728724509751,62.0
Sphere,raw,clean,tpe_gradw,25,0.012363679192252834,0.11119208241710753,
Sphere,raw,clean,tpe_gradw,26,0.008694464843456502,0.09324411425637814,
Sphere,raw,clean,tpe_gradw,27,0.06078084718101627,0.24653771959076826,
Sphere,raw,clean,tpe_gradw,28,0.00022318722507520995,0.01493945196703045,76.0
Sphere,raw,clean,tpe_gradw,29,0.4719961029530183,0.6870197253012597,
Sphere,raw,clean,tpe_gradw,30,0.01793261012655759,0.13391269591251453,
Sphere,raw,clean,tpe_gradw,31,0.00013978776937104682,0.011823187783802083,40.0
Sphere,raw,clean,tpe_gradw,32,0.0010431771135409472,0.03229825248432099,
Sphere,raw,clean,tpe_gradw,33,0.00037294390906379856,0.019311755721937832,75.0
Sphere,raw,clean,tpe_gradw,34,0.0039422600504717235,0.06278741952391198,
Sphere,raw,clean,tpe_gradw,35,0.0022216242280812246,0.04713410896666261,
Sphere,raw,clean,tpe_gradw,36,0.0016828681281265644,0.04102277572430423,
Sphere,raw,clean,tpe_gradw,37,1.7690338324704923e-05,0.004205988388560402,31.0
